time,LSTM,CNN,GRU,bilstm,cnn-bilstm,cnn-gru,cnn-gru-attention,emd-cnn-gru-attention,eemd-cnn-gru-attention,iceemdan-cnn-gru-attention,vmd-cnn-gru-attention,iceemdan-cnn-gru-attention-arima,vmd-cnn-gru-attention-arima,vmd-cnn-gru-attention-vmd-arima
2017/9/8 9:45,17.935715,17.449766,17.449766,17.913967,18.038633,17.625351,18.18796,17.788212,17.721401,18.62814149,18.20073078,18.57986549,18.20073078,18.20073078
2017/9/8 10:00,17.92976,17.526236,17.526236,17.993149,17.5401,17.291573,18.172026,18.359602,18.33667,19.52723383,18.95827581,19.3349272,18.95827581,18.95827581
2017/9/8 10:15,18.267275,17.987652,17.987652,18.462641,18.623137,18.46129,18.843195,18.358574,18.531952,19.97212485,19.40149703,20.05281922,19.40149703,19.40149703
2017/9/8 10:30,18.916384,18.865311,18.865311,19.366289,19.242058,18.942636,19.683178,18.556698,18.770187,19.66100175,18.78812905,19.49102393,18.78812905,18.78812905
2017/9/8 10:45,18.657555,18.143476,18.143476,18.649513,17.958458,17.571688,18.706682,18.418802,18.6698,19.87599464,19.32030884,20.03232287,19.32030884,19.32030884
2017/9/8 11:00,18.895103,18.661442,18.661442,19.165821,18.877655,18.662182,19.408573,18.497843,18.306408,19.54237844,18.57018427,19.36347627,18.57018427,18.57018427
2017/9/8 11:15,18.675959,18.180386,18.180386,18.697901,18.363932,18.033417,18.783501,17.847208,17.823286,18.91356978,18.23378813,18.73536337,18.23378813,18.23378813
2017/9/8 11:30,18.328255,17.75749,17.75749,18.277027,17.498743,17.118837,18.143227,17.568668,17.527708,18.61233702,18.44995348,18.4801581,18.44995348,18.44995348
2017/9/8 11:45,18.005358,17.592482,17.592482,18.107801,17.408262,17.301226,18.013443,17.154545,16.899603,18.04805477,17.72433212,17.53120706,17.72433212,17.72433212
2017/9/8 12:00,17.508919,16.747126,16.747126,17.253506,16.971933,16.698763,17.068186,16.178802,16.112999,17.24540747,17.29584027,17.38256832,17.29584027,17.29584027
2017/9/8 12:15,17.271008,16.859612,16.859612,17.361588,16.40156,16.282049,17.130575,15.237377,16.010202,16.7513576,16.88438602,16.48868381,16.88438602,16.88438602
2017/9/8 12:30,16.570347,15.739167,15.739167,16.23481,15.571951,15.606421,15.963655,15.462336,15.612309,16.84564019,16.69968349,16.95739535,16.69968349,16.69968349
2017/9/8 12:45,16.447783,16.013371,16.013371,16.475733,15.963622,15.846287,16.210415,16.332138,15.952625,17.69269112,17.77715761,17.77173069,17.77715761,17.77715761
2017/9/8 13:00,17.076548,16.988649,16.988649,17.465784,17.271708,17.184601,17.780622,16.639154,16.036537,17.13196029,17.09652119,16.58545778,17.09652119,17.09652119
2017/9/8 13:15,16.762701,16.192005,16.192005,16.641768,16.298342,16.025869,16.656281,15.5741,15.281827,15.97729543,16.04638254,15.84374634,16.04638254,16.04638254
2017/9/8 13:30,16.208975,15.606101,15.606101,16.042463,15.216542,15.166869,15.790175,15.254763,14.921848,15.88234185,16.11601856,15.87576494,16.11601856,16.11601856
2017/9/8 13:45,15.982974,15.283209,15.283209,15.729982,15.607347,15.633189,15.666992,14.979504,14.711803,16.00992812,16.10288976,15.84883447,16.10288976,16.10288976
2017/9/8 14:00,16.111292,15.669306,15.669306,16.093319,16.019909,15.80518,16.029076,15.05152,15.065399,16.18123345,16.51951289,16.08987972,16.51951289,16.51951289
2017/9/8 14:15,16.168564,15.909232,15.909232,16.337748,15.894106,15.797628,16.417465,15.495452,15.281466,16.20015489,16.3118689,15.91518376,16.3118689,16.3118689
2017/9/8 14:30,15.88518,15.317104,15.317104,15.723621,15.787366,15.693746,15.808807,15.750897,14.962175,16.11951487,16.26301409,16.35960548,16.26301409,16.26301409
2017/9/8 14:45,16.071239,15.642513,15.642513,16.05389,16.180376,16.039083,16.20569,15.818703,15.21345,16.39861067,16.55733553,16.50887802,16.55733553,16.55733553
2017/9/8 15:00,16.304607,15.795815,15.795815,16.222849,16.292181,16.169065,16.488863,15.513028,15.411527,16.58207323,16.66455691,16.47642785,16.66455691,16.66455691
2017/9/8 15:15,16.485058,16.084421,16.084421,16.493668,16.544136,16.344467,16.66902,15.421864,15.349907,16.3906955,16.29276804,16.27066692,16.29276804,16.29276804
2017/9/8 15:30,16.163261,15.623066,15.623066,16.02623,15.827565,15.692886,16.024639,15.464893,15.189398,16.44009611,16.46470304,16.41765948,16.46470304,16.46470304
2017/9/8 15:45,16.178999,15.655825,15.655825,16.056921,16.231802,16.0858,16.186584,15.268206,14.970898,16.26520133,16.29844404,16.12801836,16.29844404,16.29844404
2017/9/8 16:00,16.169498,15.66719,15.66719,16.078554,16.135315,16.006226,16.183979,15.096104,14.854334,15.89967091,15.78856119,15.60474522,15.78856119,15.78856119
2017/9/8 16:15,15.849062,15.156425,15.156425,15.567197,15.415962,15.265936,15.521793,14.86174,14.644405,15.81077939,15.76457011,15.87536648,15.76457011,15.76457011
2017/9/8 16:30,15.808975,15.350329,15.350329,15.754804,15.661419,15.61824,15.778525,14.833232,14.416996,15.59459139,15.36604404,15.48051271,15.36604404,15.36604404
2017/9/8 16:45,15.542045,14.856327,14.856327,15.26794,15.344675,15.250608,15.256466,14.493019,14.022846,15.14461006,14.97948051,15.19307979,14.97948051,14.97948051
2017/9/8 17:00,15.31857,14.751883,14.751883,15.154222,14.862547,14.800578,15.043123,14.439474,13.931295,15.04946401,14.75972517,14.91591325,14.75972517,14.75972517
2017/9/8 17:15,14.999445,14.368572,14.368572,14.770402,14.592134,14.658195,14.708671,14.186619,13.850249,15.17035356,14.85078287,15.00254819,14.85078287,14.85078287
2017/9/8 17:30,15.068758,14.572908,14.572908,14.957033,15.161375,15.084203,14.994807,14.019091,13.76309,15.00534734,14.81542357,14.82577276,14.81542357,14.81542357
2017/9/8 17:45,15.063247,14.617434,14.617434,15.005659,14.910473,14.881027,15.079999,14.077862,13.744825,14.72262775,14.39385089,14.42052266,14.39385089,14.39385089
2017/9/8 18:00,14.749998,14.088634,14.088634,14.467512,14.418453,14.408666,14.463338,13.914492,13.572466,14.67370921,14.44282066,14.6476268,14.44282066,14.44282066
2017/9/8 18:15,14.758348,14.286672,14.286672,14.661291,14.741907,14.756345,14.701144,13.911638,13.595435,14.77292666,14.41555608,14.64978118,14.41555608,14.41555608
2017/9/8 18:30,14.875116,14.349008,14.349008,14.729485,15.002863,14.960081,14.900023,13.895762,13.607535,14.59262094,14.31826847,14.41122501,14.31826847,14.31826847
2017/9/8 18:45,14.723251,14.185672,14.185672,14.553103,14.512409,14.467578,14.578445,14.082794,13.82364,14.93739619,14.62329114,14.84749249,14.62329114,14.62329114
2017/9/8 19:00,14.810935,14.366833,14.366833,14.731952,14.963814,14.981485,14.910554,14.552935,14.111391,15.57569663,15.1672544,15.47347585,15.1672544,15.1672544
2017/9/8 19:15,15.233858,14.863698,14.863698,15.224542,15.805022,15.765977,15.590881,14.8695,14.229504,15.58178097,14.75219082,15.42392401,14.75219082,14.75219082
2017/9/8 19:30,15.361834,14.884747,14.884747,15.249363,15.468076,15.337639,15.513049,14.81271,14.124185,15.24049129,14.90098871,15.13606133,14.90098871,14.90098871
2017/9/8 19:45,15.301553,14.751951,14.751951,15.112892,15.259796,15.215357,15.301291,13.694033,13.786783,14.80709339,14.22266064,14.51724123,14.22266064,14.22266064
2017/9/8 20:00,14.786146,13.991484,13.991484,14.354829,14.397828,14.396319,14.266119,13.825361,13.715508,15.14472276,14.68370911,15.10575048,14.68370911,14.68370911
2017/9/8 20:15,15.153963,14.748668,14.748668,15.117888,15.48268,15.411564,15.289304,15.244335,14.191979,15.39190698,15.06892951,15.0114034,15.06892951,15.06892951
2017/9/8 20:30,15.061901,14.542682,14.542682,14.91226,15.070717,15.036625,15.05378,14.628407,14.365053,15.47146124,15.03361861,15.22978631,15.03361861,15.03361861
2017/9/8 20:45,15.255869,14.843184,14.843184,15.199029,15.550096,15.413519,15.427105,14.881547,14.385735,15.32910261,14.8420925,15.25298189,14.8420925,14.8420925
2017/9/8 21:00,15.03613,14.463502,14.463502,14.836092,14.898026,14.936184,14.967725,15.538998,14.38228,15.62929353,15.06627799,15.50005596,15.06627799,15.06627799
2017/9/8 21:15,15.471491,14.942614,14.942614,15.320024,15.959611,15.820392,15.651217,14.819574,14.551667,15.64868143,15.08216563,15.52414491,15.08216563,15.08216563
2017/9/8 21:30,15.519748,15.092647,15.092647,15.474352,15.455223,15.40809,15.628548,15.981512,15.06001,16.29547647,15.02952588,15.89970507,15.02952588,15.02952588
2017/9/8 21:45,15.292055,14.587645,14.587645,14.962386,15.17024,15.024455,15.049999,16.496853,15.428385,17.30551847,17.11589468,17.54273687,17.11589468,17.11589468
2017/9/8 22:00,16.634954,16.850765,16.850765,17.229736,17.77561,17.879318,17.928799,16.171021,15.392238,15.90934964,14.49683091,14.75985488,14.49683091,14.49683091
2017/9/8 22:15,15.285171,14.030831,14.030831,14.418159,14.159689,14.052458,14.240902,14.60052,14.334305,15.26311841,14.8186381,15.36210025,14.8186381,14.8186381
2017/9/8 22:30,15.301761,14.817058,14.817058,15.189425,14.818098,14.767165,15.059999,14.755589,14.585987,15.85982449,15.28946144,15.4007001,15.28946144,15.28946144
2017/9/8 22:45,15.114433,14.440579,14.440579,14.852135,15.23023,15.467237,14.975998,13.754456,14.548684,16.2517374,15.60034336,15.55041709,15.60034336,15.60034336
2017/9/8 23:00,15.943276,15.639871,15.639871,16.013058,16.761768,16.249964,16.299484,13.535318,15.171049,15.88998368,16.03242454,15.59132111,16.03242454,16.03242454
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
